Sample_name,Num_of_http_request,Num of get request,Num of post request,Num requests between first html response and malware response,Time between first html response and malware response,if_there_other_format_between_exe_html,download_malware_time,if exist fake_format(Pretending action),if exist refer_header_for_malware_request,entropy_of_downloadmalware_url,request_parameters,request_parameters_length,Get or Post request,Have_exe_file,entropy_of_exe_file,suspicious functions,vt positive results,Domain_name,availability,DN entropy,creation date,expiration date,lifetime,country,emails entropy,result
2015/01/21/2015-01-21-Upatre-Dyre-infection-traffic,80,40,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.385906873,3,51,,-1,-1,-1,-1,-1,-1,-1,0
2015/01/22/2015-01-22-Angler-EK-failed-VM-infection-attempt-3-of-3,576,244,44,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2015/01/22/2015-01-22-Angler-EK-failed-VM-infection-attempt-3-of-3,600,256,44,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2015/01/22/2015-01-22-Angler-EK-failed-VM-infection-attempt-3-of-3,632,272,44,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2015/01/22/2015-01-22-Angler-EK-failed-VM-infection-attempt-3-of-3,656,284,44,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2015/01/23/2015-01-23-Windigo-group-Nuclear-EK-traffic,96,32,16,31,0:00:05,TRUE,0:00:00,TRUE,FALSE,0.623882566,1,59,FALSE,TRUE,6.713025117,2,52,instanthold.gq,0,0.440205084,,,,,,0
2015/01/23/2015-01-23-Windigo-group-Nuclear-EK-traffic,208,88,16,35,0:00:02,TRUE,0:00:00,TRUE,FALSE,0.6639929,1,64,FALSE,TRUE,7.722926807,5,50,n1hxftesfm3n4333ah61xnf.ajanshizmeti.com,0,0.512054922,1385701200,1511931600,126230400,792,0.475970442,0
2015/01/26/2015-01-26-Neutrino-EK-traffic,0,0,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,43,,-1,-1,-1,-1,-1,-1,-1,0
2015/01/26/2015-01-26-Neutrino-EK-traffic,88,20,24,35,0:00:02,TRUE,0:00:00,TRUE,FALSE,0.579625693,3,45,FALSE,TRUE,7.655751427,0,54,pelilg.efrai2.eu:28623,0,0.469305234,,,,,,0
2015/01/27/2015-01-27-Upatre-Dyre-malspam-infecting-a-VM,32,12,4,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.385926377,3,50,,-1,-1,-1,-1,-1,-1,-1,0
2015/01/29/2015-01-29-Nuclear-EK-traffic,152,68,8,57,0:00:10,TRUE,0:00:00,TRUE,FALSE,0.626799142,1,61,FALSE,TRUE,7.615643086,4,52,culturemerge.ga,0,0.398737269,,,,,,0
2015/02/01/2015-02-01-Nuclear-EK-traffic,0,0,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/02/2015-02-02-malspam-email-infected-VM-traffic,16,8,0,0,0,TRUE,0:00:00,FALSE,FALSE,0.518549301,1,16,FALSE,TRUE,6.569523476,4,53,146.185.213.35,0,0.355296378,,,,,0.433465023,0
2015/02/03/2015-02-03-word-document-run-on-VM,8,4,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/03/2015-02-03-word-document-run-on-VM,80,40,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/04/2015-02-04-Nuclear-EK-traffic,168,80,4,71,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.638399576,1,88,FALSE,TRUE,-1,-1,50,zxc.mivycem.com,1,0.392446539,,,,,,0
2015/02/05/2015-02-05-Fiesta-EK-traffic,208,104,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/06/2015-02-06-Rig-EK-traffic,64,32,0,19,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.710445091,4,127,FALSE,TRUE,7.643186457,0,55,cast.autolistprofits.net,0,0.446221731,1393563600,1519794000,126230400,840,0.446558678,0
2015/02/06/2015-02-06-Rig-EK-traffic,968,104,380,19,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.710445091,4,127,FALSE,TRUE,7.643186457,0,55,cast.autolistprofits.net,0,0.446221731,1393563600,1519794000,126230400,840,0.446558678,0
2015/02/06/2015-02-06-Rig-EK-traffic,1024,132,380,17,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.705119876,4,129,FALSE,TRUE,7.643186457,0,55,booster.daily-mood-booster.com,1,0.456480144,,,,,,0
2015/02/08/2015-02-08-traffic-analysis-exercise,24,12,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,5.19260635,1,55,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/09/2015-02-09-Sweet-Orange-EK-traffic,32,16,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.497291682,1,16,FALSE,TRUE,6.047839935,5,56,91.220.131.29,0,0.306163976,,,,,0.433465023,0
2015/02/09/2015-02-09-Sweet-Orange-EK-traffic,80,40,0,21,0:00:01,TRUE,0:00:00,TRUE,FALSE,0.599752164,7,68,FALSE,TRUE,-1,-1,51,k.vidihut.com:8085,0,0.479573965,,,,,,0
2015/02/10/2015-02-10-Angler-EK-traffic,96,20,28,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/10/2015-02-10-Angler-EK-traffic,1720,804,56,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/11/2015-02-11-Windigo-Group-Nuclear-EK-traffic-example-03,64,32,0,27,0:00:05,TRUE,0:00:00,FALSE,FALSE,0.661270952,1,68,FALSE,TRUE,7.830972152,5,50,zvqumcs1tsfct4sjvzot3p9.filmtane.com,0,0.534210552,1477368000,1508904000,31536000,840,0.465685076,0
2015/02/11/2015-02-11-Windigo-Group-Nuclear-EK-traffic-example-03,168,84,0,45,0:08:02,TRUE,0:00:00,FALSE,FALSE,0.662474009,1,65,FALSE,TRUE,7.830972152,5,50,7ujh7hma5mvyh27p5sj9b9x.filmtane.com,0,0.550720579,1477368000,1508904000,31536000,840,0.465685076,0
2015/02/11/2015-02-11-Windigo-Group-Nuclear-EK-traffic-example-03,232,116,0,25,0:04:23,TRUE,0:00:00,FALSE,FALSE,0.681372996,1,69,FALSE,TRUE,7.82897981,5,50,6pltzo1mje3i27lt6v3espp.filmtane.com,0,0.528968278,1477368000,1508904000,31536000,840,0.465685076,0
2015/02/13/2015-02-13-Magnitude-EK-traffic,168,84,0,45,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.454724951,1,32,FALSE,TRUE,5.729022289,1,54,46.166.182.101,0,0.319582092,,,,,0.442110837,0
2015/02/15/2015-02-15-traffic-analysis-exercise,376,188,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.733828502,5,47,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/16/2015-02-16-chanitor-vawtrak-traffic,32,16,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.505845345,1,24,FALSE,TRUE,6.613594266,4,54,gmedsport.com,0,0.42409341,1167541200,1514696400,347155200,591,0.462258571,0
2015/02/23/2015-02-23-Sweet-Orange-EK-traffic,176,52,36,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/02/23/2015-02-23-Sweet-Orange-EK-traffic,216,72,36,17,0:00:12,TRUE,0:00:00,FALSE,FALSE,0.58797579,7,70,FALSE,TRUE,-1,-1,49,k.rockyhillrealtor.com:8085,0,0.491283805,,,,,,0
2015/02/24/2015-02-24-traffic-analysis-exercise,3480,1712,4,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/01/2015-03-01-Magnitude-EK-initial-infection,48,24,0,17,0:00:02,TRUE,0:00:00,FALSE,FALSE,0.472493971,1,32,FALSE,TRUE,6.383538006,4,51,188.138.68.68,1,0.26674219,,,,,,0
2015/03/02/2015-03-02-Fiesta-EK-traffic,728,320,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/03/2015-03-03-traffic-analysis-exercise,1104,520,28,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/09/2015-03-09-traffic-analysis-exercise,0,0,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/16/2015-03-16-Nuclear-EK-from-threatglass-stripped-down-traffic,0,0,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/16/2015-03-16-Nuclear-EK-from-threatglass-stripped-down-traffic,64,32,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/17/2015-03-17-Fiesta-EK-traffic,352,156,20,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/18/2015-03-18-upatre-dyre-malspam-traffic,80,40,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,4.193277524,3,22,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/24/2015-03-24-Vawtrak-infection-traffic,1104,552,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,52,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/24/2015-03-24-Vawtrak-infection-traffic,1136,568,0,0,0,TRUE,0:00:00,TRUE,FALSE,0.455296414,1,12,FALSE,TRUE,6.969402147,5,54,91.194.254.215,0,0.319582086,,,,,0.442110837,0
2015/03/25/2015-03-25-post-infection-traffic,24,12,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,48,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/25/2015-03-25-post-infection-traffic,48,24,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,49,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/25/2015-03-25-post-infection-traffic,48,24,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,49,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/26/2015-03-26-Fiesta-EK-traffic,144,60,12,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/27/2015-03-27-Magnitude-EK-traffic,992,464,32,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.545357593,0,44,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/27/2015-03-27-Magnitude-EK-traffic,1328,604,60,91,0:00:21,TRUE,0:00:00,TRUE,FALSE,0.450867095,1,8,FALSE,TRUE,6.840381268,5,57,somethinnew.ru,0,0.440205084,,,,,,0
2015/03/30/2015-03-30-Fiesta-EK-malware-payload-analysis-from-malwr.com,128,64,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/30/2015-03-30-Fiesta-EK-malware-payload-analysis-from-malwr.com,176,88,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/03/31/2015-03-31-traffic-analysis-exercise,0,0,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/01/2015-04-01-Angler-EK-traffic,440,188,28,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.540790388,0,48,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/02/2015-04-02-Operation-Windigo-Nuclear-EK-traffic,160,48,32,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.265511703,1,51,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/02/2015-04-02-Operation-Windigo-Nuclear-EK-traffic,320,96,64,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.265511703,1,51,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/02/2015-04-02-Operation-Windigo-Nuclear-EK-traffic,456,152,76,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.265511703,1,51,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/02/2015-04-02-Operation-Windigo-Nuclear-EK-traffic,640,244,76,75,2 days: 4:21:47,TRUE,0:00:00,TRUE,FALSE,0.682168558,1,139,FALSE,TRUE,7.736431332,5,49,ovfect5m0fa4phtjy7fqlrg.bestvegetarianrecipes.net,0,0.544885195,1237953600,1521950400,283996800,826,0.457941598,0
2015/04/03/2015-04-03-Nuclear-EK-traffic,40,20,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/03/2015-04-03-Nuclear-EK-traffic,168,84,0,39,0:00:04,TRUE,0:00:00,FALSE,FALSE,0.649407275,1,95,FALSE,TRUE,6.960269137,1,57,pxymthldw.serveftp.com,0,0.500610781,991368000,1527825600,536457600,840,0.42409341,0
2015/04/06/2015-04-06-Neutrino-EK-traffic,0,0,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,4.41050622,0,47,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/06/2015-04-06-Neutrino-EK-traffic,40,20,0,17,0:00:05,TRUE,0:00:00,TRUE,FALSE,0.607870131,5,57,FALSE,TRUE,6.404229719,2,54,nlhxlmewmy.tildsfdmjesrbkgeje.ga:36712,0,0.565498248,,,,,,0
2015/04/06/2015-04-06-Neutrino-EK-traffic,40,20,0,17,0:00:05,TRUE,0:00:00,TRUE,FALSE,0.607870131,5,57,FALSE,TRUE,4.41050622,0,54,nlhxlmewmy.tildsfdmjesrbkgeje.ga:36712,0,0.565498248,,,,,,0
2015/04/06/2015-04-06-Neutrino-EK-traffic,80,40,0,17,0:00:03,TRUE,0:00:00,TRUE,FALSE,0.580894902,1,80,FALSE,TRUE,7.133485543,0,52,wjslsbljk.eebwcaioztsmvfl.ml:22127,0,0.527441031,,,,,,0
2015/04/09/2015-04-09-Nuclear-EK-traffic,40,20,0,17,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.635519155,1,72,FALSE,TRUE,7.930834194,1,55,ambasawild.ga,0,0.385631872,,,,,0,0
2015/04/15/2015-04-15-Dridex-infection-traffic,0,0,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,5.692571875,1,54,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/24/2015-04-24-Neutrino-EK-traffic,64,32,0,25,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.596694977,8,96,FALSE,TRUE,6.593018938,7,47,soeon.pkrgzrpdebksbl.gq:13249,0,0.5296614,,,,,,0
2015/04/25/2015-04-25-Angler-and-Magnitude-EK-traffic,960,448,32,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,47,,-1,-1,-1,-1,-1,-1,-1,0
2015/04/30/2015-04-30-Angler-EK-delivers-alpha-crypt,104,52,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,48,24,0,17,0:00:45,TRUE,0:00:00,FALSE,FALSE,0.639304663,1,84,FALSE,TRUE,5.583867498,3,54,gastone.cf,0,0.415241016,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,136,68,0,41,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.641050903,1,81,FALSE,TRUE,5.583867498,3,54,altone.ml,0,0.368462853,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,200,100,0,23,0:00:25,TRUE,0:00:00,FALSE,FALSE,0.64159647,1,84,FALSE,TRUE,5.583867498,3,54,altone.ml,0,0.368462853,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,304,152,0,45,0:00:12,TRUE,0:00:00,FALSE,FALSE,0.633727348,1,85,FALSE,TRUE,5.854707373,0,58,centfou.gq,0,0.415241016,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,456,228,0,61,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.639467694,1,83,FALSE,TRUE,5.547787338,5,54,centfou.gq,0,0.415241016,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,568,284,0,47,0:00:14,TRUE,0:00:00,FALSE,FALSE,0.638859104,1,85,FALSE,TRUE,5.547787338,5,54,betsfoi.ga,0,0.415241016,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,608,304,0,15,0:00:13,TRUE,0:00:00,FALSE,FALSE,0.644061665,1,81,FALSE,TRUE,7.360348044,5,52,bluebit.ga,0,0.390241016,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,696,348,0,37,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.616993522,1,84,FALSE,TRUE,7.317850233,5,51,bluebit.cf,0,0.390241016,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,736,368,0,15,0:00:07,TRUE,0:00:00,FALSE,FALSE,0.643557183,1,84,FALSE,TRUE,7.317850233,5,51,fellinio.cf,0,0.364247133,,,,,,0
2015/07/05/2015-07-05-BizCN-gate-actor-Nuclear-EK-traffic-example-4,848,424,0,49,0:00:23,TRUE,0:00:00,FALSE,FALSE,0.628149938,1,84,FALSE,TRUE,7.317850233,5,51,fellinio.cf,0,0.364247133,,,,,,0
2015/07/16/2015-07-16-Rig-EK-traffic,40,20,0,15,0:00:06,TRUE,0:00:00,TRUE,FALSE,0.735203316,2,226,FALSE,TRUE,6.047058091,0,50,dream.raimint.com,1,0.417146913,,,,,,0
2015/07/30/2015-07-30-BizCN-gate-actor-traffic-during-failed-attempt,72,36,0,33,0:00:10,TRUE,0:00:00,FALSE,FALSE,0.698613225,7,162,FALSE,TRUE,6.74011671,0,56,mukasore.xyz,0,0.448120316,,,,,,0
2015/07/30/2015-07-30-BizCN-gate-actor-traffic-during-failed-attempt,488,204,40,121,0:00:14,TRUE,0:00:00,FALSE,FALSE,0.690247327,5,136,FALSE,TRUE,7.602059902,5,53,florenses.xyz,0,0.42409341,,,,,,0
2015/07/30/2015-07-30-BizCN-gate-actor-traffic-during-failed-attempt,528,224,40,17,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.698499379,9,172,FALSE,TRUE,7.602059902,5,53,florenses.xyz,0,0.42409341,,,,,,0
2015/07/30/2015-07-30-BizCN-gate-actor-traffic-during-failed-attempt,656,288,40,17,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.698499379,9,172,FALSE,TRUE,7.602059902,5,53,florenses.xyz,0,0.42409341,,,,,,0
2015/07/30/2015-07-30-BizCN-gate-actor-traffic-during-failed-attempt,696,308,40,17,0:00:10,TRUE,0:00:00,FALSE,FALSE,0.689387411,8,154,FALSE,TRUE,7.602059902,5,53,florenses.xyz,0,0.42409341,,,,,,0
2015/07/30/2015-07-30-BizCN-gate-actor-traffic-during-failed-attempt,768,344,40,29,0:00:04,TRUE,0:00:00,FALSE,FALSE,0.704798651,6,151,FALSE,TRUE,7.602059902,5,53,florenses.xyz,0,0.42409341,,,,,,0
2015/07/30/2015-07-30-BizCN-gate-actor-traffic-during-failed-attempt,776,348,40,29,0:00:04,TRUE,0:00:00,FALSE,FALSE,0.704798651,6,151,FALSE,TRUE,7.602059902,5,53,florenses.xyz,0,0.42409341,,,,,,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,104,52,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,120,60,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,136,68,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,224,112,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,296,148,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,352,176,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,384,192,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,504,252,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,520,260,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,544,272,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/08/28/2015-08-28-BizCN-gate-actor-example-11,608,304,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/05/2015-10-05-Nuclear-EK-traffic,72,28,8,35,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.701875125,6,160,FALSE,TRUE,6.159867179,3,56,2whnxtj0ax1nudv.spoolhostz.ml,0,0.526407574,,,,,,0
2015/10/08/2015-10-08-Nuclear-EK-example-3-traffic,0,0,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/08/2015-10-08-Nuclear-EK-example-3-traffic,0,0,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/08/2015-10-08-Nuclear-EK-example-3-traffic,0,0,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/12/2015-10-12-Angler-EK-sends-Bedep-traffic,360,148,32,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,7.50387859,1,41,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/13/2015-10-13-traffic-analysis-exercise-part-2-of-2,488,216,28,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,42,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/13/2015-10-13-traffic-analysis-exercise-part-2-of-2,568,248,36,39,0:00:06,TRUE,0:00:00,TRUE,FALSE,0.576722255,1,81,FALSE,TRUE,6.470259844,9,53,lrhfeynui.zkteekqtrutoi.tk:48617,0,0.525352441,,,,,,0
2015/10/13/2015-10-13-traffic-analysis-exercise-part-2-of-2,688,284,60,53,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.577251456,1,14,FALSE,TRUE,6.470259844,9,53,bwcfvs.zkteekqtrutoi.tk:29391,0,0.526407577,,,,,,0
2015/10/13/2015-10-13-traffic-analysis-exercise-part-2-of-2,696,288,60,53,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.577251456,1,14,FALSE,TRUE,-1,-1,45,bwcfvs.zkteekqtrutoi.tk:29391,0,0.526407577,,,,,,0
2015/10/13/2015-10-13-traffic-analysis-exercise-part-2-of-2,704,292,60,53,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.577251456,1,14,FALSE,TRUE,-1,-1,45,bwcfvs.zkteekqtrutoi.tk:29391,0,0.526407577,,,,,,0
2015/10/16/2015-10-16-Angler-EK-sends-bedep-traffic,536,92,176,265,0:00:13,TRUE,0:00:00,TRUE,FALSE,0.689583509,5,160,FALSE,TRUE,7.642626836,1,51,trycbnyetyebhetert.tk,0,0.380203207,,,,,,0
2015/10/16/2015-10-16-Angler-EK-sends-bedep-traffic,816,184,224,265,0:00:13,TRUE,0:00:00,TRUE,FALSE,0.689583509,5,160,FALSE,TRUE,7.850168406,0,47,trycbnyetyebhetert.tk,0,0.380203207,,,,,,0
2015/10/18/2015-10-18-BizCN-gate-actor-Nuclear-EK-traffic,208,64,40,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.40805007,2,38,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/18/2015-10-18-BizCN-gate-actor-Nuclear-EK-traffic,536,188,80,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.40805007,2,41,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/18/2015-10-18-BizCN-gate-actor-Nuclear-EK-traffic,912,336,120,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,6.40805007,2,41,,-1,-1,-1,-1,-1,-1,-1,0
2015/10/18/2015-10-18-BizCN-gate-actor-Nuclear-EK-traffic,1480,548,192,167,0:00:05,TRUE,0:00:00,TRUE,FALSE,0.689334747,8,163,FALSE,TRUE,7.584354672,5,50,jostuwatko.xyz,0,0.440205084,,,,,,0
2015/10/19/2015-10-19-052F-gate-Nuclear-EK-traffic,216,80,28,67,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.686785815,9,177,FALSE,TRUE,-1,-1,35,fburturnbnrtytdghfdg.ml,0,0.448544294,,,,,,0
2015/10/20/2015-10-20-052F-gate-Nuclear-EK-traffic,224,44,68,61,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.686066815,8,168,FALSE,TRUE,-1,-1,57,bara34bawechka34.ga,0,0.415138031,,,,,,0
